SET:|TTL:|PPN:|2000|4000|4170|1100|3000|3010|3120|5090|E001|7101|RVK40013|DSTATUS42001|DSTATUS42002|DSTATUS42003|5550|4020|5100|5500|RVK40011|RVK40012|RVK40014|4150|RVK40015|3100;;;;;;;;;;;;;;;
Pica2rvk-Export|1|1752461029|978-3-8325-5245-9|Modelle und Experimente im Chemieunterricht; eine Videostudie zum fachspezifischen Lehrerwissen und -handeln|Studien zum Physik- und Chemielernen$lBand 309|2021|Strübe, Martina ; ID: gnd/1229933840$BVerfasserIn$4aut|Sumfleth, Elke *1952-* ; ID: gnd/121127419$BAkademischeR BetreuerIn$4dgs|Universität Duisburg-Essen ; ID: gnd/10050375-5$BGrad-verleihende Institution$4dgg|DW 1700 [Pädagogik / Erwachsenenbildung und Jugendbildung / Außerschulische Jugendbildung / Allgemeines und Deutschland]|06-08-21 : l01|Che G 300: 15|0|false|false|false||||||||||;;;;;;;;;;;
Pica2rvk-Export|38|157098249X|978-3-8340-1901-1|Wirksamer Chemieunterricht||2018||Rehm, Markus *1966-* ; ID: gnd/1025615964$BHerausgeberIn$4edt||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|15-03-18 : l01|Che G 60: 15|0|false|false|false|||Unterrichtserfolg ; ID: gnd/4187076-1|||||Unterrichtsqualität: Perspektiven von Expertinnen und Experten$lBand 2||;;;;;;;;;;;;;
Pica2rvk-Export|39|1041199376|978-3-527-71572-5|Chemie - das Lehrbuch für Dummies|... für dummies|2018|Ortanderl, Stefanie ; ID: gnd/1031658378$BVerfasserIn$4aut|Ritgen, Ulf *1969-* ; ID: gnd/121918483$BVerfasserIn$4aut||VC 5010 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Lehrbücher]|28-01-19 : l01|Che A 10: 54|201|false|false|false||2. Auflage|Chemie ; ID: gnd/4009816-3||VC 5010|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Lehrbücher|O77 (2)|||;;;;;;;;;;
Pica2rvk-Export|40|1032569255|3-8085-5763-X; 978-3-8085-5763-1|Taschenbuch der Chemie|Edition Harri Deutsch|2018|Lautenschläger, Karl-Heinz *1920-2014* ; ID: gnd/104565446$BVerfasserIn$4aut|Weber, Wolfgang *1956-* ; ID: gnd/1044449608$BVerfasserIn$4aut|Verlag Europa-Lehrmittel Nourney, Vollmer GmbH & Co. ; ID: gnd/106429457X$BVerlag$4pbl|VC 1000 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die Allgemeine Chemie$ABSZ]|07-01-19 : l01|Che A 10: 18|201|false|false|false|Chemie ; ID: gnd/4009816-3|22., vollständig überarbeitete  Auflage|Chemie ; ID: gnd/4009816-3||VC 1000|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die Allgemeine Chemie$ABSZ|L389 (22)|||;;;;;;;
Pica2rvk-Export|41|1030324921|3-339-10448-4; 978-3-339-10448-9|Berufliche Orientierung im Chemieunterricht; eine Interventionsstudie zur Einbindung chemiebezogener nicht akademischer MINT-Engpassberufe in den Fachunterricht der Haupt- und Gesamtschule|Schriftenreihe Didaktik in Forschung und Praxis$lBand 99|2018|Diebels, Philipp$BVerfasserIn$4aut||Verlag Dr. Kova? ; ID: gnd/16100321-7$BVerlag$4pbl||05-08-19 : l01|Che G 80: 14|0|false|false|false||||||||||;;;;;;;;;;;;
Pica2rvk-Export|42|1028082827|3-8325-4723-1; 978-3-8325-4723-3|Elektronenbahnen in Feldern; Konzeption und Evaluation einer webbasierten Lernumgebung|Studien zum Physik- und Chemielernen$lBand 258|2018|Richtberg, Stefan ; ID: gnd/1163477613$BVerfasserIn$4aut||Logos Verlag Berlin ; ID: gnd/1065538812$BVerlag$4pbl|TB 4056 [Allgemeine Naturwissenschaft / Ausbildung, Didaktik, Organisation, Beruf / Didaktik der Allgemeinen Naturwissenschaft / Fachdidaktik für den naturwissenschaftlichen Unterricht an Schulen$ABVB]|15-10-20 : l01|Che G 250: 4|0|false|false|false|||Physikstudium ; ID: gnd/4045974-3|||||||;;;;;;;;;;
Pica2rvk-Export|43|1027273785|978-3-8325-4713-4; 3-8325-4713-4|Professionalisierung  angehender Chemielehrkräfte für einen gemeinsamen Unterricht|Studien zum Physik- und Chemielernen$lBand 257|2018|Schlüter, Ann-Kathrin *1990-* ; ID: gnd/1162501391$BVerfasserIn$4aut||Technische Universität Dortmund ; ID: gnd/16039348-6$BGrad-verleihende Institution$4dgg||31-08-18 : l01|Che G 900: 10|0|false|false|false|Inklusive Pädagogik ; ID: gnd/7693876-1||Lehrerbildung ; ID: gnd/4035093-9|||||||;;;;;;;;;;
Pica2rvk-Export|44|1025834968|3-658-21828-2; 978-3-658-21828-7|Elektrochemische Speicher; Superkondensatoren, Batterien, Elektrolyse-Wasserstoff, rechtliche Rahmenbedingungen|Lehrbuch|2018|Kurzweil, Peter ; ID: gnd/112583660$BVerfasserIn$4aut|Dietlmeier, Otto ; ID: gnd/1082096482$BVerfasserIn$4aut|Springer Fachmedien Wiesbaden GmbH ; ID: gnd/1043386068$BVerlag$4pbl|VN 6050 [Chemie und Pharmazie / Angewandte und technische Chemie / Angewandte und Technische Chemie allgemein / Brennstoffzellen; Brennstoffe Batterien; Angewandte Elektrochemie; Solarzellen; Wasserstoff als Energieträger / Allgemeines$ABSZ]|25-11-19 : l01|Che B 500: 28|201|false|false|false|Wasserstoff-Speicher ; ID: gnd/4480116-6|2., aktualisierte und erweiterte Auflage|Wasserstoff-Speicher ; ID: gnd/4480116-6||s| |a|Electric batteries|VN 6050|Chemie und Pharmazie / Angewandte und technische Chemie / Angewandte und Technische Chemie allgemein / Brennstoffzellen; Brennstoffe Batterien; Angewandte Elektrochemie; Solarzellen; Wasserstoff als Energieträger / Allgemeines$ABSZ|K96 (2)|||
Pica2rvk-Export|45|1020915587|978-3-662-56491-2; 3-662-56491-2|Chemiedidaktik kompakt; Lernprozesse in Theorie und Praxis|Lehrbuch|2018|Barke, Hans-Dieter *1946-* ; ID: gnd/109558278$BVerfasserIn$4aut|Harsch, Günther *1947-* ; ID: gnd/1049399579$BVerfasserIn$4aut||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|04-10-18 : l01|Che G 10: 27|0|false|false|false|Fachdidaktik ; ID: gnd/4123176-4|3. Auflage|Lehrbuch|||||||;;;;;;;;;;
Pica2rvk-Export|46|1015030513|3-8325-4618-9; 978-3-8325-4618-2|Aufgaben in der Allgemeinen Chemie; zum Zusammenspiel von chemischem Verständnis und Rechenfähigkeit|Studien zum Physik- und Chemielernen$lBand 249|2018|Kimpel, Lennart *1991-* ; ID: gnd/1161673555$BVerfasserIn$4aut||Logos Verlag Berlin ; ID: gnd/1065538812$BVerlag$4pbl|VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines$ABSZ]|31-08-18 : l01|Che G 90: 7|0|false|false|false|||Studienerfolg ; ID: gnd/4058197-4|||||||;;;;;;;;;;
Pica2rvk-Export|47|1014626129|3-86894-333-1; 978-3-86894-333-7|Basisbuch organische Chemie|che - Chemie|2018|Schmuck, Carsten *1968-* ; ID: gnd/124651291$BVerfasserIn$4aut|||VK 5000 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Gesamtdarstellungen]|08-06-18 : l01|Che E 10: 71|201|false|false|false|Organische Chemie ; ID: gnd/4043793-0|2., aktualisierte und erweiterte Auflage|Lehrbuch||s| |a|Chemistry, organic|VK 5000|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Gesamtdarstellungen|S356 (2)|||;;;;;;;;;;;;
Pica2rvk-Export|48|89349495X|3-7614-2969-X; 978-3-7614-2969-3|Konkrete Fachdidaktik Chemie; Grundlagen für das Lernen und Lehren im Chemieunterricht|Unterricht Chemie|2018||Sommer, Katrin Antje *1971-* ; ID: gnd/122630394$BHerausgeberIn$4edt||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|29-08-18 : l01|Che G 10: 26|0|false|false|false||1. Auflage, vollständige Neubearbeitung|Fachdidaktik ; ID: gnd/4123176-4|||||||;;;;;;;;;;;
Pica2rvk-Export|49|1645038955|978-1-119-06940-9|Graphene oxide; fundamentals and applications||2017||Dimiev, Ayrat M. *1965-* ; ID: gnd/1120930715$BHerausgeberIn$4edt||UQ 8225 [Physik / Materialwissenschaft / Einzelne anorganische Materialien / Grafit]|20-12-18 : l01|Che B 900: 4|201|false|false|false|||Graphenoxid ; ID: gnd/106621168X||UQ 8225|Physik / Materialwissenschaft / Einzelne anorganische Materialien / Grafit|D582|||;;;;;;;;;;;;
Pica2rvk-Export|50|1629049352|978-3-411-71476-6; 3-411-71476-X|Chemie; 5. bis 10. Klasse|Duden, Basiswissen Schule|2017|Ernst, Christine$BVerfasserIn$4aut|Fischedick, Arno *1956-* ; ID: gnd/129376299$BVerfasserIn$4aut|||23-10-17 : l01|Che G 5: 5|0|false|false|false||6., aktualisierte Auflage||||||||;;;;;;;;;;;;
Pica2rvk-Export|51|1560675691|978-3-527-34389-8||MAK- und BAT-Werte-Liste$l2017|2017||||AR 17300 [Allgemeines / Naturschutz und Umweltschutz / Umwelt und Arbeit / Gesundheitsschädliche Arbeitsstoffe, Unfallschäden]|10-07-17 : l01|Che A 250: 8,2017|202|false|false|false|||||VB 4150||D486 -2017|||;;;;;;;;;;;;;;;
Pica2rvk-Export|52|155668570X|978-3-12-068871-6|[Schülerband]||2017||||VB 4073 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|05-06-18 : l01|Che H 100: 98,7/8|201|false|false|false||Differenzierende Ausgabe Baden-Württemberg, 1. Auflage|||VB 4073|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)|P959 -7/8|Prisma Chemie 7/8$hGudrun Eberhard, Reinhard Peppmeier, Jochen Schmid, Burkhard Weizel$l7/8||;;;;;;;;;;;;;;;
Pica2rvk-Export|53|1556685203||Prisma Chemie||2017||Eberhard, Gudrun$BVerfasserIn$4aut|||05-06-18 : l01|Che H 100: 98|202|false|false|false||Differenzierende Ausgabe Baden-Württemberg [ab 2017]|||VB 4073||P959||GA|;;;;;;;;;;;;;;;
Pica2rvk-Export|54|1554668999|978-3-06-014698-7; 3-06-014698-5|[Schülerbuch]||2017|||||05-06-18 : l01|Che H 100: 97|202|false|false|false||1. Auflage|||VB 4073||F139|Fachwerk Chemie||;;;;;;;;;;;;;;
Pica2rvk-Export|55|1554668441||Fachwerk Chemie||2017||Beil, Catrin$BVerfasserIn$4aut|||05-06-18 : l01|Che H 100: 97|202|false|false|false||Gesamtband Baden-Württemberg|||VB 4073||F139||GA|;;;;;;;;;;;;;;;
Pica2rvk-Export|56|1554667909|978-3-06-015636-8; 3-06-015636-0|[Schülerbuch]||2017|||||08-06-18 : l01|Che H 100: 100|202|false|false|false||1. Auflage|||VB 4073||N285 (N)|Natur und Technik, Chemie||;;;;;;;;;;;;;;
Pica2rvk-Export|57|1554667631||Natur und Technik, Chemie||2017||Barheine, Barbara$BVerfasserIn$4aut|||08-06-18 : l01|Che H 100: 100|202|false|false|false||Gesamtband [Neubearbeitung] Baden-Württemberg|||VB 4073||N285 (N)|||;;;;;;;;;;;;;;;
Pica2rvk-Export|58|1551480824|978-3-7614-2913-6|Chemie und Gesellschaft||2017||Bader, Hans Joachim *1946-* ; ID: gnd/136360602$BHerausgeberIn$4edt$BVerfasserIn$4aut||VB 4062 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|11-01-17 : l01|Che G 300: 4,4|0|false|false|false|Sekundarstufe 2 ; ID: gnd/4054367-5||Sekundarstufe 2 ; ID: gnd/4054367-5|||||Handbuch der experimentellen Chemie, Sekundarbereich II$lBand 4||;;;;;;;;;;;;
Pica2rvk-Export|59|154290305X|978-3-11-049573-7; 3-11-049573-2|Nebengruppenelemente, Lanthanoide, Actinoide, Transactinoide||2017|Holleman, Arnold F. *1859-1953* ; ID: gnd/117528730$BVerfasserIn$4aut$BSonstige Person, Familie und Körperschaft$4oth|Wiberg, Egon *1901-1976* ; ID: gnd/122076990$BVerfasserIn$4aut||VH 5010 [Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie]|12-09-17 : l01|Che D 10: 32,2|201|false|false|false||103. Auflage|||VH 5010|Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie|H737 A6 -2(103)|Anorganische Chemie$hHolleman/Wiberg$lBand 2||;;;;;;;;;;;;
Pica2rvk-Export|60|1542902673|978-3-11-026932-1; 3-11-026932-5|Grundlagen und Hauptgruppenelemente||2017|Holleman, Arnold F. *1859-1953* ; ID: gnd/117528730$BVerfasserIn$4aut$BSonstige Person, Familie und Körperschaft$4oth|Wiberg, Egon *1901-1976* ; ID: gnd/122076990$BVerfasserIn$4aut||VH 5010 [Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie]|12-09-17 : l01|Che D 10: 32,1|201|false|false|false|Hauptgruppenelement ; ID: gnd/4122190-4|103. Auflage|||VH 5010|Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie|H737 A6 -1(103)|Anorganische Chemie$hHolleman/Wiberg$lBand 1||;;;;;;;;;;;
Pica2rvk-Export|61|1542902630|978-3-11-051854-2|Anorganische Chemie||2017|Holleman, Arnold F. *1859-1953* ; ID: gnd/117528730$BVerfasserIn$4aut$BSonstige Person, Familie und Körperschaft$4oth|Wiberg, Egon *1901-1976* ; ID: gnd/122076990$BVerfasserIn$4aut||VH 5010 [Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie]|12-09-17 : l01|Che D 10: 32|201|false|false|false|Hauptgruppenelement ; ID: gnd/4122190-4|103. Auflage|||VH 5010|Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie|H737 A6 (103)||GA|;;;;;;;;;;;;
Pica2rvk-Export|62|1012085031|978-3-8325-4593-2|Kreativität in der Chemie; Erhebung und Förderung der Vorstellungen von Chemielehramtsstudierenden|Studien zum Physik- und Chemielernen$lBand 248|2017|Bliersbach, Markus ; ID: gnd/1151971669$BVerfasserIn$4aut||Universität zu Köln ; ID: gnd/2024231-1$BGrad-verleihende Institution$4dgg||02-03-18 : l01|Che G 80: 13|0|false|false|false|||Lernumwelt ; ID: gnd/4167412-1|||||||;;;;;;;;;;;
Pica2rvk-Export|63|1011325179|3-8325-4647-2; 978-3-8325-4647-2|Concept Cartoons als Stimuli für Kleingruppendiskussionen im Chemieunterricht; Beschreibung und Analyse einer komplexen Lerngelegenheit|Studien zum Physik- und Chemielernen$lBand 245|2017|Steininger, Rosina ; ID: gnd/1152043498$BVerfasserIn$4aut||Logos Verlag Berlin ; ID: gnd/1065538812$BVerlag$4pbl|VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|30-08-19 : l01|Che G 270: 6|0|false|false|false|||Lehrmittel ; ID: gnd/4074111-4|||||||;;;;;;;;;;
Pica2rvk-Export|64|1009954148|3-8325-4640-5; 978-3-8325-4640-3|Lernen mit Lösungsbeispielen im Chemieunterricht; Einflüsse auf Lernerfolg, kognitive Belastung und Motivation|Studien zum Physik- und Chemielernen$lBand 243|2017|Schüßler, Katrin ; ID: gnd/1150664320$BVerfasserIn$4aut||Universität Duisburg-Essen ; ID: gnd/10050375-5$BGrad-verleihende Institution$4dgg|VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines$ABVB]|02-03-18 : l01|Che G 420: 3|0|false|false|false|||Kognitives Lernen ; ID: gnd/4164479-7|||||||;;;;;;;;;;
Pica2rvk-Export|65|1007626461|978-3-8325-4577-2|Naturwissenschaftliche Erkenntnisgewinnung an chemischen Inhalten vermitteln; Konzeption und empirische Untersuchung einer Ausstellung mit Experimentierstation|Studien zum Physik- und Chemielernen$lBand 238|2017|Strippel, Christian G. *1988-* ; ID: gnd/1147871442$BVerfasserIn$4aut||Ruhr-Universität Bochum ; ID: gnd/7409-3$BGrad-verleihende Institution$4dgg|VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines$ABVB]|02-03-18 : l01|Che G 300: 13|0|false|false|false|||Chemieunterricht ; ID: gnd/4009832-1|||||||;;;;;;;;;;;
Pica2rvk-Export|66|1007440589|3-8325-4568-9; 978-3-8325-4568-0|Entwicklung und Evaluation von Unterstützungsmaßnahmen zur Förderung der Variablenkontrollstrategie beim Planen von Experimenten|Studien zum Physik- und Chemielernen$lBand 237|2017|Scheuermann, Hilda$BVerfasserIn$4aut||Logos Verlag Berlin ; ID: gnd/1065538812$BVerlag$4pbl||12-11-20 : l01|Che G 300: 14|0|false|false|false|||Lernerfolg ; ID: gnd/4125753-4|||||||;;;;;;;;;;;;
Pica2rvk-Export|67|898922747|3-609-68374-0; 978-3-609-68374-4|Gefahrstoffe sicher handhaben und lagern; Schulung/Unterweisung nach § 14 GefStoffV||2017|Matthes, Günter$BVerfasserIn$4aut||ecomed Verlagsgesellschaft ; ID: gnd/1065370342$BVerlag$4pbl||12-02-18 : l01|Che F 700: 69|0|false|false|false||4. Auflage|Unfallverhütung ; ID: gnd/4061706-3|||||||;;;;;;;;;;;
Pica2rvk-Export|68|898909961|3-8325-4556-5; 978-3-8325-4556-7|Erhebung des (Fach-)Sprachstandes bei Lehramtsstudierenden im Kontext des Faches Chemie|Studien zum Physik- und Chemielernen$l233|2017|Rautenstrauch, Hanne *1990-* ; ID: gnd/1140169807$BVerfasserIn$4aut||Logos Verlag Berlin ; ID: gnd/1065538812$BVerlag$4pbl|VB 4048 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Ausbildungsfragen für Chemiker und sonstige Chemieberufe; Studienführer Ausbildungsfragen für Pharmazentren s. VR 2650$ABVB]|07-11-17 : l01|Che G 120: 69|0|false|false|false|||Sprachkompetenz ; ID: gnd/4077722-4|||||||;;;;;;;;;;
Pica2rvk-Export|69|891201696|978-3-8325-4498-0; 3-8325-4498-4|Förderung des fachspezifischen Professionswissens von Chemielehramtsstudierenden|Studien zum Physik- und Chemielernen$l228|2017|Anthofer, Stefan$BVerfasserIn$4aut||Universität Regensburg ; ID: gnd/1012048-8$BGrad-verleihende Institution$4dgg|DN 7000 [Pädagogik / Lehrer und Lehrerbildung / Lehrerbildung / Allgemeines und Deutschland]|06-09-17 : l01|Che G 80: 9|0|false|false|false|||Lernerfolg ; ID: gnd/4125753-4|||||||;;;;;;;;;;;;
Pica2rvk-Export|70|890336091|3-8325-4481-X; 978-3-8325-4481-2|Optimierung eines Laborpraktikums durch kognitive Aktivierung|Studien zum Physik- und Chemielernen$l225|2017|Platova, Elina$BVerfasserIn$4aut||Logos Verlag Berlin ; ID: gnd/1065538812$BVerlag$4pbl|VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines$ABVB]|12-11-20 : l01|Che G 330: 17|0|false|false|false|Praxissemester ; ID: gnd/4383904-6||Lernerfolg ; ID: gnd/4125753-4|||||||;;;;;;;;;;;
Pica2rvk-Export|71|889150478|3-589-15538-8; 978-3-589-15538-5|Referendariat Chemie; Kompaktwissen für Berufseinstieg und Examensvorbereitung||2017|Böhm, Andreas *1970-* ; ID: gnd/12098184X$BVerfasserIn$4aut|Borstel, Gregor$BVerfasserIn$4aut|Cornelsen Scriptor ; ID: gnd/1064344364$BVerlag$4pbl|VB 4052 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie der Chemie und Pharmazie an: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)$ABVB]|19-12-17 : l01|Che G 80: 12|0|false|false|false||1. Auflage|Sekundarstufe ; ID: gnd/4077347-4|||||||;;;;;;;;;;
Pica2rvk-Export|72|889135525|978-3-944072-83-8; 3-944072-83-9|Möglichkeiten der Diagnostik und Förderung fachsprachlicher Kompetenzen im Chemieunterricht|Beiträge zur Chemiedidaktik$lBand 4|2017|Busch, Hannah B. *1985-* ; ID: gnd/1028428235|||VB 4200 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Fachsprache Nomenklaturfragen allgemeinster Art / Allgemeines]|18-10-17 : l01|Che G 120: 68|0|false|false|false|Fachdidaktik ; ID: gnd/4123176-4|[1. Auflage]|Fachdidaktik ; ID: gnd/4123176-4|||||||;;;;;;;;;;;
Pica2rvk-Export|73|887649092|3-8325-4487-9; 978-3-8325-4487-4|Lesegeschichten im Chemieunterricht der Sekundarstufe I zur Unterstützung von situationalem Interesse und Lernerfolg|Studien zum Physik- und Chemielernen$l226|2017|Reschke, Tim *1987-* ; ID: gnd/1136291687$BVerfasserIn$4aut||Logos Verlag Berlin ; ID: gnd/1065538812$BVerlag$4pbl|DP 4600 [Pädagogik / Didaktik und Methodik des Unterrichts / Didaktik einzelner Sachgebiete und Themen / Einzelne Unterrichtsfächer / Naturwissenschaftlicher Unterricht / Allgemeines$ABSZ]|06-09-17 : l01|Che G 420: 2|0|false|false|false|Schulbuch ; ID: gnd/4053458-3||Lernerfolg ; ID: gnd/4125753-4|||||||;;;;;;;;;;
Pica2rvk-Export|74|882778048|3-662-53851-2; 978-3-662-53851-7|Tutorium Reaktivität und Synthese; Mechanismen synthetisch wichtiger Reaktionen der Organischen Chemie|Lehrbuch|2017|Leisering, Stefan ; ID: gnd/1132718457$BVerfasserIn$4aut|Schalley, Christoph A. *1968-* ; ID: gnd/115419969$BVerfasserIn$4aut||VK 6000 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Reaktionsmechanismen in der Organischen Chemie Reaktive Zwischenstufen; Radikale Monografien über einzelne Reaktionstypen / Allgemeines$ABSZ]|07-09-17 : l01|Che E 200: 39|201|false|false|false|||Reaktivität ; ID: gnd/4208182-8||VK 6000|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Reaktionsmechanismen in der Organischen Chemie Reaktive Zwischenstufen; Radikale Monografien über einzelne Reaktionstypen / Allgemeines$ABSZ|L532|||;;;;;;;;
